,fecha,obs1,obs2,obs3,r1d1R,r2d1R,r1d1S,r2d1S,r1d2R,r2d2R,r1d2S,r2d2S,obs,year,month,day,hour
468,2021-06-13,13.716,,5.4,,,,,,,,,13.716,2021,6,13,0
469,2021-06-14,28.702,,5.889999999999999,,,,,,,,,28.702,2021,6,14,0
470,2021-06-15,9.144,,3.94,,,,,,,,,9.144,2021,6,15,0
471,2021-06-16,0.0,,0.08,10.03592412918806,10.751688630606726,7.456853866577148,9.065766399511803,1.475220680236816,1.9440326101710923,0.0240507125854489,0.1527767534713671,0.0,2021,6,16,0
472,2021-06-17,14.478,,8.610000000000001,33.703308299183846,26.219816987844805,2.7139775212854143,5.138338829506612,0.494476318359375,0.8200059209766788,0.3753678798675535,0.4830760991938363,14.478,2021,6,17,0
473,2021-06-18,5.334,,4.24,0.2133588790893551,0.2183129101691181,0.0046494562411679,0.0224934138175832,0.3902840614318845,0.6006989801118,2.476986085996032,4.09012464118831,5.334,2021,6,18,0
474,2021-06-19,5.8420000000000005,,0.13,,,,,,,,,5.8420000000000005,2021,6,19,0
475,2021-06-20,,,21.32,,,,,,,,,,2021,6,20,0
476,2021-06-21,,,2.16,,,,,,,,,,2021,6,21,0
477,2021-06-22,13.97,,4.220000000000001,,,,,,,,,13.97,2021,6,22,0
478,2021-06-23,21.082,,16.62,,,,,,,,,21.082,2021,6,23,0
479,2021-06-24,9.398,,2.91,,,,,,,,,9.398,2021,6,24,0
480,2021-06-25,7.366,,1.83,,,,,,,,,7.366,2021,6,25,0
481,2021-06-26,7.366,,0.07,,,,,,,,,7.366,2021,6,26,0
482,2021-06-27,23.114,,8.620000000000001,,,,,,,,,23.114,2021,6,27,0
483,2021-06-28,0.508,,2.28,,,,,,,,,0.508,2021,6,28,0
484,2021-06-29,0.0,0.0,0.03,,,,,,,,,0.0,2021,6,29,0
485,2021-06-30,,,,,,,,,,,,,2021,6,30,0
486,2021-07-01,0.0,0.209712,1.5499999999999998,9.9948890209198,11.999304215292836,17.390922721475363,25.026912730249983,38.56623840332031,40.26952008811591,61.11181640625,65.2467031954952,0.104856,2021,7,1,0
487,2021-07-02,0.0,0.000184,0.2299999999999999,1.7031291127204886,5.974778867016197,5.949099062701932,11.504470928009663,3.1639889478683463,4.878594580629721,18.53194570541382,22.4536456763763,9.2e-05,2021,7,2,0
488,2021-07-03,0.0,0.0,0.0,47.21300907060504,56.844018560957736,150.557635307312,120.99991092605616,16.82498550415039,25.30583705352719,16.416427612304688,20.43751067319105,0.0,2021,7,3,0
489,2021-07-04,0.0,0.013634,0.3399999999999999,0.2188252210617058,0.2412483226305797,0.2739932239637708,0.8349419156412159,69.45793265104294,68.94583559317117,56.47488525509834,58.39809870410637,0.006817,2021,7,4,0
490,2021-07-05,0.0,,0.0,17.25192466378212,28.196754704225587,36.84611162031069,24.88159919920038,17.12902450561523,15.56191761056999,16.762836456298828,14.313811076118238,0.0,2021,7,5,0
491,2021-07-06,0.0,,0.0,47.45408773422241,54.71111034234313,95.1938886642456,103.60947784962198,14.394359588623049,18.42270609824166,32.991943359375,38.656539957942144,0.0,2021,7,6,0
492,2021-07-07,0.762,,0.35,,,,,,,,,0.762,2021,7,7,0
493,2021-07-08,0.0,,3.43,16.24827217310667,16.22167760385323,6.799530517571608,8.247796995289178,12.780563354492188,12.439275424364476,11.005757808685305,16.398111376756496,0.0,2021,7,8,0
494,2021-07-09,22.606,,7.58,14.014121532440186,11.071522006459109,58.680020570755005,39.56267783555816,27.266929626464847,30.203133152561698,74.44806289672852,79.64047016446486,22.606,2021,7,9,0
495,2021-07-10,36.576,29.136881,1.75,4.315093040466309,7.816187154770586,28.5362092256546,25.904460571335196,11.903718948364258,13.936723841001708,54.75068664550781,55.58037935347761,32.8564405,2021,7,10,0
496,2021-07-11,0.0,0.0,0.0,,,,,,,,,0.0,2021,7,11,0
497,2021-07-12,0.0,0.022748,2.73,,,,,,,,,0.011374,2021,7,12,0
498,2021-07-13,0.0,0.003267,0.0,,,,,,,,,0.0016335,2021,7,13,0
499,2021-07-14,,,0.1,,,,,,,,,,2021,7,14,0
500,2021-07-15,,,7.1,,,,,,,,,,2021,7,15,0
501,2021-07-16,,,14.78,,,,,,,,,,2021,7,16,0
502,2021-07-17,,,7.12,,,,,,,,,,2021,7,17,0
503,2021-07-18,0.0,0.0,0.0699999999999999,,,,,,,,,0.0,2021,7,18,0
504,2021-07-19,,,0.0,,,,,,,,,,2021,7,19,0
505,2021-07-20,0.0,0.0,0.0,,,,,,,,,0.0,2021,7,20,0
506,2021-07-21,0.0,0.003466,0.0,,,,,,,,,0.001733,2021,7,21,0
507,2021-07-22,0.0,0.001601,0.01,,,,,,,,,0.0008005,2021,7,22,0
508,2021-07-23,,,0.0,,,,,,,,,,2021,7,23,0
509,2021-07-24,8.89,7.223453,3.1700000000000004,,,,,,,,,8.0567265,2021,7,24,0
510,2021-07-25,20.828000000000003,17.187929999999998,4.390000000000001,,,,,,,,,19.007965,2021,7,25,0
511,2021-07-26,20.574,17.224462999999997,5.69,,,,,,,,,18.8992315,2021,7,26,0
512,2021-07-27,18.796,16.076345000000003,4.61,,,,,,,,,17.4361725,2021,7,27,0
513,2021-07-28,0.0,0.0,0.06,,,,,,,,,0.0,2021,7,28,0
514,2021-07-29,0.0,0.0097,0.7799999999999999,,,,,,,,,0.00485,2021,7,29,0
515,2021-07-30,0.0,0.013314,0.02,,,,,,,,,0.006657,2021,7,30,0
516,2021-07-31,,,,,,,,,,,,,2021,7,31,0
517,2021-08-01,0.0,0.0,0.0,57.09072437789291,50.49541584480445,65.80084800720215,55.84608691146681,4.6002960205078125,9.212542446219915,8.94512939453125,12.873233621854515,0.0,2021,8,1,0
518,2021-08-02,0.0,0.0,0.29,3.3502168953418723,13.001401420467571,39.06505354773253,36.814475644218845,10.860055208206177,12.368053304607056,18.483856201171875,22.88556889981339,0.0,2021,8,2,0
519,2021-08-03,0.0,0.0,0.0,31.533020596485585,31.657254654871288,34.09658336639404,32.2918453567265,37.85301971435547,29.718653753032164,27.029884338378903,27.16991181265628,0.0,2021,8,3,0
520,2021-08-04,0.0,0.0,0.0,31.83962680399418,32.89332359592582,84.19363379851112,92.31785662582362,13.943941116333008,12.74719952827244,17.307533264160156,19.22090126596712,0.0,2021,8,4,0
521,2021-08-05,0.0,0.0,0.0,1.145008087158203,2.2394884337544463,56.381896018981934,45.43794344569015,48.39958477020264,30.256333535628546,6.8830108642578125,11.38035640330881,0.0,2021,8,5,0
522,2021-08-06,0.0,0.0,0.0,27.703134536743164,36.3450922462158,65.53709363937378,68.11597855472408,31.63833236694336,34.22928201037008,22.109352111816406,22.267113992830097,0.0,2021,8,6,0
523,2021-08-07,21.844,14.681496,5.660000000000001,,,,,,,,,18.262748,2021,8,7,0
524,2021-08-08,12.954,11.094522,,10.20026922225952,12.058643696449009,64.06015586853027,46.91829230431338,38.9228105545044,30.121700065048845,30.69551086425781,41.703795854577976,12.024261,2021,8,8,0
525,2021-08-09,6.35,4.890613,8.320000000000002,34.83756637573242,40.72637408298738,187.54951840639117,149.46163719555437,2.480579376220704,6.443108545865567,6.91314697265625,17.360536761270687,5.6203065,2021,8,9,0
526,2021-08-10,8.89,7.289354000000001,5.1,61.31305503845216,43.01266477781188,52.22300162911415,52.54619090406412,73.85611724853516,55.06029307309432,24.30539321899414,27.054760000268715,8.089677000000002,2021,8,10,0
527,2021-08-11,21.844,17.737944,1.61,,,,,,,,,19.790972,2021,8,11,0
528,2021-08-12,21.082,17.632644999999997,10.02,,,,,,,,,19.357322499999995,2021,8,12,0
529,2021-08-13,24.892,21.913244,3.96,55.7967734336853,41.033618958712026,108.43546390533449,91.98705187101572,21.863025665283203,23.42176418307775,25.267173767089844,23.100994560365532,23.402622,2021,8,13,0
530,2021-08-14,30.226,27.344065,18.790000000000003,22.595157623291016,24.16312200377397,44.50245666503906,38.88050237448323,15.054250717163086,17.80685028770069,25.221290588378903,32.513107060355374,28.7850325,2021,8,14,0
531,2021-08-15,6.096,4.972675000000001,0.05,27.73758125305176,35.89950190123337,50.65347480773926,41.55864434047631,15.738391876220703,17.139465677067733,44.08812713623047,34.5430782948699,5.5343375,2021,8,15,0
532,2021-08-16,22.098000000000003,18.799907,14.8,12.02818214893341,10.83102049189062,87.57193899154663,63.76026620832366,3.8464508056640634,4.168378711240291,25.706382751464844,25.96233899297509,20.4489535,2021,8,16,0
533,2021-08-17,11.684,9.769941,6.779999999999999,15.726500511169434,17.46257947151659,56.65666580200195,53.52487259067169,5.030906677246094,7.009046155005358,12.457847595214844,12.858196140226294,10.7269705,2021,8,17,0
534,2021-08-18,5.08,4.308686,0.9700000000000002,6.378547430038453,6.72675699721324,34.4995756149292,37.6519744175134,30.207319259643555,33.122209346888226,48.85946273803711,54.41063529996343,4.694343,2021,8,18,0
535,2021-08-19,13.97,11.683368,7.340000000000001,41.5701287984848,37.63369584491464,21.808257550001144,29.84006797015138,6.473407745361328,13.49342067094143,73.99761199951172,45.76033917024127,12.826684,2021,8,19,0
536,2021-08-20,2.794,2.500755,0.4000000000000001,20.633822441101078,31.935285895976783,23.49988079071045,26.5221488472816,16.759498596191406,20.162165041159,24.108646392822266,28.02479759543326,2.6473775,2021,8,20,0
537,2021-08-21,0.508,0.4611479999999999,0.3,28.810868114233017,32.972366855206594,59.73606151300726,64.6139111357555,1.2061386108398438,4.660169168509302,2.341480255126953,13.984460395190862,0.4845739999999999,2021,8,21,0
538,2021-08-22,29.972,24.751681,8.28,17.032773971557617,19.247239911227044,28.3751163482666,30.2472001015828,18.733226776123047,29.588850232471906,53.44044876098633,72.44769018416352,27.3618405,2021,8,22,0
539,2021-08-23,19.304,13.160756,0.31,15.367764845490456,8.530412910884081,57.769624564796686,37.54359562086983,12.119604110717772,19.15786503210777,35.00860595703125,43.45239766264805,16.232378,2021,8,23,0
540,2021-08-24,7.366,6.0745830000000005,8.940000000000001,24.79483938217163,37.01646348254182,91.52663898468018,73.94563612806745,30.826011657714844,25.53161920483491,73.23664093017578,73.17373983758976,6.7202915,2021,8,24,0
541,2021-08-25,18.034,14.098630999999996,9.94,52.87099266052246,49.233877718566106,86.06763648986816,71.27256574967339,11.78253936767578,19.706360692787985,4.343650817871093,15.508053258121176,16.066315499999998,2021,8,25,0
542,2021-08-26,4.318,3.526772,2.18,20.837117195129395,27.331814326156668,54.9080753326416,47.18739959273245,44.22560691833496,44.300395771403984,81.893310546875,81.26652155695488,3.922386,2021,8,26,0
543,2021-08-27,14.732,11.778581,2.28,17.36284065246582,16.163239371649055,7.818047678098082,23.536392239626693,34.07045936584473,31.841202264140552,52.21124505996704,53.542942099315695,13.2552905,2021,8,27,0
544,2021-08-28,0.0,0.000183,2.12,0.3815708458423607,0.9690412814687692,0.089714288711547,0.2776404125337845,9.984670639038086,16.06204929559267,26.449116706848145,30.273896734555365,9.15e-05,2021,8,28,0
545,2021-08-29,25.146,19.726098,10.02,40.93856078386307,42.5349967004889,14.804342263951597,17.477151068990494,27.422748565673828,28.50205489806201,45.1728572845459,39.66092101673381,22.436049,2021,8,29,0
546,2021-08-30,35.559999999999995,33.276859,11.4,69.74598121643066,71.70855128087408,82.33738714456558,80.30168186838799,31.95311737060547,28.42751146943817,58.189300537109375,57.94638409620927,34.4184295,2021,8,30,0
547,2021-08-31,,,,,,,,,,,,,2021,8,31,0
548,2021-09-01,0.508,0.5029980000000001,0.89,4.353394865989684,4.549356346004687,0.4520201683044426,2.475328375069133,19.52389001846313,22.81160173665609,43.25963973999024,45.92164794823742,0.505499,2021,9,1,0
549,2021-09-02,0.0,0.073536,0.01,9.69967696350068,8.065099518644674,34.18962402641774,14.430103449765769,24.18485450744629,26.33295507297502,21.747482299804684,24.32329890463842,0.036768,2021,9,2,0
550,2021-09-03,19.304,16.533202,0.1,19.06874478608369,20.62339737373362,8.19785761833191,15.815285385687496,13.956050872802734,21.618374312795083,40.72380447387695,45.15432593640584,17.918601000000002,2021,9,3,0
551,2021-09-04,26.924,22.548654,8.31,45.52479124069214,35.12609027587504,54.504980087280266,50.100419102678266,8.823230743408203,11.52992909873748,34.335166931152344,44.57248267339452,24.736327,2021,9,4,0
552,2021-09-05,16.509999999999998,13.805585,10.68,,,,,,,,,15.1577925,2021,9,5,0
553,2021-09-06,7.112,6.840346,2.5500000000000003,3.596645355224609,7.999822497828486,7.238277792930601,7.375814239928018,21.476337432861328,27.16608259566229,29.751802444458004,19.608129405425007,6.976173,2021,9,6,0
554,2021-09-07,11.43,9.044931,3.0500000000000003,,,,,,,,,10.2374655,2021,9,7,0
555,2021-09-08,4.572,3.77274,2.3400000000000003,48.98103537410498,54.8296169653948,96.68254924984647,79.59490141708332,41.322059631347656,34.037007838069904,13.570816040039062,13.82524770147348,4.17237,2021,9,8,0
556,2021-09-09,1.778,1.472618,1.5200000000000002,23.02166080474853,26.78255182188231,120.83322334289552,115.83049822241388,2.7847442626953125,3.8242811104941454,0.8636245727539059,1.674922398116196,1.625309,2021,9,9,0
557,2021-09-10,55.88,59.58113699999999,9.66,14.483986109495165,17.774460329845787,25.885214090347294,33.78594011177944,7.149950981140137,8.037349676623418,15.925046920776367,19.09753762355324,57.73056849999999,2021,9,10,0
558,2021-09-11,13.462,10.714713,4.260000000000001,,,,,,,,,12.0883565,2021,9,11,0
559,2021-09-12,0.254,0.5530660000000001,0.0699999999999999,0.2507514506578439,2.556071107192995,0.9001990249380463,6.099506345807944,2.4514967501163487,1.862220903741777,6.011135518550873,16.806746687643784,0.403533,2021,9,12,0
560,2021-09-13,12.192,8.375748999999999,2.53,7.027979850769044,9.432908009754549,29.332958575338125,28.913559275821704,52.953643798828125,41.64692662614539,88.23020553588867,72.58385575846604,10.2838745,2021,9,13,0
561,2021-09-14,9.398,3.068947,7.4300000000000015,42.455263967392966,30.823125121121784,97.8218787908554,63.43849997769825,20.051464080810547,22.5267930983303,42.82269287109375,55.19491797870228,6.2334735,2021,9,14,0
562,2021-09-15,0.0,0.0,0.0,27.213467836380005,21.59391433291833,89.12819290161133,89.0043273518482,0.0316581726074216,0.101382344782158,0.0429687499999999,0.1602427036081478,0.0,2021,9,15,0
563,2021-09-16,0.0,0.0,0.0,0.2423650026321407,0.2435187721747236,0.02132948115468,0.0401971125896137,0.0263586044311522,0.0157627784342162,2.980232238769531e-07,0.0029545652264696,0.0,2021,9,16,0
564,2021-09-17,0.0,0.0,0.0,0.226044191047549,0.6977978246593458,0.0077317509648625,0.0431002952047272,8.20944468677044,11.275765826425122,46.97214184282348,40.07597383481435,0.0,2021,9,17,0
565,2021-09-18,2.794,2.330581,7.28,11.163194820284843,13.2129659671573,59.15516374532308,54.87831732941609,44.31879711151124,46.42554157420405,41.28470611572265,56.348051944670985,2.5622905,2021,9,18,0
566,2021-09-19,13.208,11.434236,2.06,24.892141066491607,33.21843790677501,26.43484775722027,29.26801189078557,20.41237068176269,24.956460066265947,50.14498901367188,52.20093148165786,12.321118,2021,9,19,0
567,2021-09-20,15.240000000000002,12.368985999999998,4.91,13.265098683536053,19.64039566874277,90.5845367196016,93.26861626382906,43.66078758239746,43.869481849601016,82.64927673339845,72.15484904451134,13.804493,2021,9,20,0
568,2021-09-21,2.032,1.942778,0.0,27.853357158601284,29.69333373417311,52.59349143505096,63.79127198243698,19.400230407714844,22.55902536639611,26.386234283447266,28.41377264761718,1.987389,2021,9,21,0
569,2021-09-22,51.816,39.015221,20.32,14.153230667114258,14.067071524356624,47.19422149658203,53.200879604662944,24.29022789001465,29.7170863698881,57.94982147216797,64.12918482114657,45.4156105,2021,9,22,0
570,2021-09-23,2.286,2.338955,6.99,16.099000930786133,21.808859434777432,15.610986709594728,13.774446170345993,0.7152595520019527,0.7142900905829015,0.1049613952636712,0.2060780149239976,2.3124775,2021,9,23,0
571,2021-09-24,0.0,0.0043509999999999,1.13,21.340813159942627,17.488074390378763,22.55393025279045,21.5562611376422,1.975370407104492,1.7569497760879254,0.0265789031982418,0.0407589514923609,0.0021754999999999,2021,9,24,0
572,2021-09-25,0.0,0.0,0.0,0.0463201999664301,0.0652473954673693,0.0088232308626172,0.0241021950396734,0.3980191946029662,0.5147716630027335,0.7688922286033628,1.5399881800042183,0.0,2021,9,25,0
573,2021-09-26,0.0,0.0,0.0,0.0156968071933315,0.0235096055346118,0.065548047331081,0.2102968932016297,5.265902239829301,7.869943686370573,4.706930033862591,8.10283811416495,0.0,2021,9,26,0
574,2021-09-27,0.0,0.0,0.01,3.867412025108934,3.461467788852149,2.1434574235063337,5.7168211082316125,19.217808723449707,20.539815056005203,38.59702110290527,43.85568705643984,0.0,2021,9,27,0
575,2021-09-28,1.524,1.5173520000000005,1.3400000000000003,25.987306464463472,26.664695028371877,34.18589884582343,38.2258844767284,17.265914916992188,19.190904599769414,28.51112365722656,28.775555551227797,1.520676,2021,9,28,0
576,2021-09-29,33.02,24.299512000000004,11.260000000000002,25.41809463500977,31.272215012296684,96.4776876133401,81.22302408195183,27.638790130615234,32.3390555480755,31.553207397460938,36.65062857262342,28.659756,2021,9,29,0
577,2021-09-30,,,,,,,,,,,,,2021,9,30,0
578,2021-10-01,1.778,1.286175,4.85,14.53584123402834,12.023267851325665,5.221202839631587,11.380596117848668,16.64974308013916,13.51908353849749,31.941961765289307,50.14573605366462,1.5320875,2021,10,1,0
579,2021-10-02,0.508,0.035983,10.420000000000002,9.850062251091003,10.258979194188704,25.610270500183105,29.433678756580825,20.071243286132816,16.222032063315574,52.356441497802734,32.966292780008494,0.2719915,2021,10,2,0
580,2021-10-03,4.572,2.791126,,68.66468879021704,59.42657681762666,57.68764808122068,51.81280685277399,81.79541015625,82.57417196069498,20.82403564453125,24.764576497509815,3.681563,2021,10,3,0
581,2021-10-04,8.636,6.674494999999999,8.590000000000002,34.272829592227936,42.04441274751337,150.719136595726,117.56171310008509,2.0919418334960933,2.082542164822172,14.584747314453123,10.081260248615273,7.6552475,2021,10,4,0
582,2021-10-05,0.254,0.1162179999999999,0.6300000000000001,0.032500624656677,0.033419014705576,0.0245746523141858,0.0977281051618245,0.1097090393304823,0.1814856881694976,4.9129074066877365,4.557867148299436,0.185109,2021,10,5,0
583,2021-10-06,16.51,13.793519,6.98,28.3500018119812,21.8238496951635,17.189404726028442,29.23630288562612,2.02021598815918,2.201265086301833,65.4327278137207,34.12132233652888,15.1517595,2021,10,6,0
584,2021-10-07,3.302,1.774627,0.25,,,,,,,,,2.5383135,2021,10,7,0
585,2021-10-08,0.508,0.6807200000000001,0.0,25.539936065673828,23.502373957323357,2.2145719528198238,3.4895207739615306,0.1587562561035153,0.5622340433762008,0.0045003890991208,0.0288633865471207,0.59436,2021,10,8,0
586,2021-10-09,0.0,0.2402959999999999,8.290000000000001,30.234354019165043,27.078304342977678,70.55297338962555,58.62492801926214,29.19417953491211,26.398215715760426,51.36616516113281,71.28433896766637,0.1201479999999999,2021,10,9,0
587,2021-10-10,13.97,10.258545,22.55,22.84114409983158,20.95786575466604,29.706521812826395,31.86764426191885,38.96153831481933,30.997269135019536,29.54911994934082,38.12356981624285,12.1142725,2021,10,10,0
588,2021-10-11,0.254,0.265256,0.01,,,,,,,,,0.259628,2021,10,11,0
589,2021-10-12,14.732,11.269139,6.449999999999999,0.0534209907054892,0.9901119158044054,80.835054744035,84.93615992973264,58.15089736878872,49.08109823884574,4.936882019042969,5.084525058568821,13.0005695,2021,10,12,0
590,2021-10-13,10.922,4.297244999999999,1.83,56.01650023460389,50.28114850390919,6.44739818572998,10.535166231785674,9.44732666015625,15.632169832685245,18.65962600708008,37.92044616086419,7.6096225,2021,10,13,0
591,2021-10-14,10.668,7.455768,,23.92703578621149,31.796547801532483,81.45245262602839,47.32281613049891,2.150432586669921,4.105689023881298,12.561172485351562,24.51538818736642,9.061884,2021,10,14,0
592,2021-10-15,0.0,0.036966,,7.646395772695541,13.12846033574048,52.88360461592674,37.007306131817295,31.4284725189209,26.60214142507463,66.82933044433594,72.32596627784814,0.018483,2021,10,15,0
593,2021-10-16,44.45,35.828714000000005,,3.222377479076384,5.665179136626657,20.44332504272461,18.435123845954703,71.14510035514832,64.72407702063893,60.91842269897461,68.46590748467915,40.139357,2021,10,16,0
594,2021-10-17,0.0,0.066552,,21.050725400447845,22.461227327369663,108.51678848266602,60.52903103917005,1.1511421203613277,3.129827713992792,59.09146118164063,47.28393733891419,0.033276,2021,10,17,0
595,2021-10-18,11.43,5.470503999999999,,14.554351806640623,20.337843159174085,26.834793090820312,25.08878661359136,23.051143646240234,23.768833008076623,64.24878311157227,58.241505790368905,8.450251999999999,2021,10,18,0
596,2021-10-19,18.542,13.503834,,18.150073174387217,16.34887695804438,28.9795625222426,27.146922626378824,48.84975814819336,42.26599226792874,40.89367485046387,32.45470000207348,16.022917,2021,10,19,0
597,2021-10-20,0.254,0.0,,26.34176254272461,33.2144101944085,14.88241195678711,16.65996498324146,18.942989349365234,16.924801127704754,55.18430137634277,36.69573380200342,0.127,2021,10,20,0
598,2021-10-21,31.496,22.498740999999995,,40.152124915272,35.53894064727746,84.01184546947479,70.89819016513175,38.2995491027832,37.12233785490585,58.620536804199226,40.88300302188516,26.9973705,2021,10,21,0
599,2021-10-22,15.240000000000002,7.17537,,25.49670787155629,32.51397843772854,67.79477155208588,51.22180755543295,12.031932830810549,11.300776252813025,54.3825454711914,48.20479134124585,11.207685,2021,10,22,0
600,2021-10-23,4.826,4.073431,,31.48350331187248,28.58819656398557,26.73773356899619,34.65592462752457,0.9800834655761717,1.929628971059017,16.733135223388672,25.83609005498866,4.4497155,2021,10,23,0
601,2021-10-24,0.254,0.140571,,15.299983903765677,5.718107154458909,37.469619746812285,54.117171484739856,0.3481302261352536,0.4877606009976467,20.026145935058597,32.35791940749342,0.1972855,2021,10,24,0
602,2021-10-25,21.844,16.082469000000003,,67.53237786889076,52.68172650462708,72.97673393494915,62.845898315416434,10.321701049804688,16.441803297583228,31.757797241210938,32.98957783970857,18.9632345,2021,10,25,0
603,2021-10-26,25.908,18.776663000000003,,20.870727062225345,32.50275330694289,44.760372161865234,38.39130421216147,29.07731056213379,28.548536654583412,17.48816680908203,20.673481928772027,22.3423315,2021,10,26,0
604,2021-10-27,15.748,12.771474,,5.73924446105957,6.395210018650963,4.698783874511719,4.769039385502551,16.494836807250977,17.43268351870907,2.478431701660156,8.637231632671844,14.259737,2021,10,27,0
605,2021-10-28,31.496,23.789032,,19.631427764892575,25.219167668266557,37.01943492889404,40.32302098269994,12.022281646728516,13.14671101517825,17.48918914794922,22.449696548435924,27.642516,2021,10,28,0
606,2021-10-29,3.556,2.753417,,10.507980346679688,7.88966473938617,22.81377840042114,16.4103358846953,0.9282112121582028,2.2429327509512813,2.265277862548828,6.282011592207905,3.1547085,2021,10,29,0
607,2021-10-30,41.656,33.388539,,21.80728055536747,21.697711718843053,45.73585072159767,45.195610949375,16.772245407104492,17.868349898809566,10.59811782836914,20.898692713085676,37.5222695,2021,10,30,0
608,2021-10-31,,,,,,,,,,,,,2021,10,31,0
609,2021-11-01,0.0,,,5.97894811630249,8.63121799142166,45.02557270228864,36.13547413621755,0.9442863464355468,2.7794023126755665,116.63127517700195,96.86848422513732,0.0,2021,11,1,0
610,2021-11-02,14.224,,,0.2586347758769982,1.85867374411,7.944823026657104,15.149955340089615,32.582867950201035,22.31562859660582,14.007309913635254,28.8748491489127,14.224,2021,11,2,0
611,2021-11-03,14.224000000000002,,,43.00383089482784,44.62641370691185,71.09749627113342,61.65129547091071,42.75461959838867,42.366530681023775,23.59555053710937,21.15883505785876,14.224000000000002,2021,11,3,0
612,2021-11-04,2.54,,,3.958961486816406,4.224254918623634,3.5698509216308585,3.647513511836252,0.4810781478881835,1.3646174681363674,1.4703235626220703,2.712125059380486,2.54,2021,11,4,0
613,2021-11-05,2.286,,,4.230591453611851,4.657729793431527,0.0102552081807514,0.1228111769664717,0.4786915779113768,0.8083107798226027,0.0009987885132431,0.022179763945988,2.286,2021,11,5,0
614,2021-11-06,0.0,,,11.287811890244484,14.634505525384926,42.46361046039965,38.37747580934926,30.10769462585449,42.02929088717304,49.71255874633789,55.100946200381415,0.0,2021,11,6,0
615,2021-11-07,5.334,,,,,,,,,,,5.334,2021,11,7,0
616,2021-11-08,26.67,,,41.41058349609375,43.45972775701912,22.51152229309082,23.145464994265588,6.671016693115234,7.893584914198137,14.932056427001951,17.829755657371095,26.67,2021,11,8,0
617,2021-11-09,13.462,,,6.2988691329956055,6.388851043713087,5.282231330871582,5.103832306212709,58.805596351623535,59.16996021524176,45.86809158325196,65.58204952295839,13.462,2021,11,9,0
618,2021-11-10,20.574,,,0.1138898283243171,0.5842560468001128,1.7234391570091236,3.767347880229844,33.333549797534936,28.369521367645643,90.72299718856812,62.82940844913215,20.574,2021,11,10,0
619,2021-11-11,0.0,,,,,,,,,,,0.0,2021,11,11,0
620,2021-11-12,2.794,,,13.600431166589264,8.848240526274402,46.18113374710083,53.69510574731981,3.856434822082519,5.945571830312206,1.3989677429199214,1.655952720325896,2.794,2021,11,12,0
621,2021-11-13,43.18,,,,,,,,,,,43.18,2021,11,13,0
622,2021-11-14,5.588,,,4.879804015159607,6.890443817527248,30.53245544433593,45.66161776494414,40.227495193481445,39.98710886016531,76.71378707885742,57.91644473845696,5.588,2021,11,14,0
623,2021-11-15,3.048,,,,,,,,,,,3.048,2021,11,15,0
624,2021-11-16,0.0,,,0.1099172085523598,0.1303201009923872,5.878722299356012,23.880010454155823,9.565198212862017,15.513640209711614,40.26231670379639,45.52254796977808,0.0,2021,11,16,0
625,2021-11-17,0.0,,,5.39630215242505,11.95309859372762,48.74200781434775,45.61037381004113,0.1094779968261714,3.072896927063302,22.29753875732422,25.32413203667023,0.0,2021,11,17,0
626,2021-11-18,0.0,,,0.0581554844975467,0.4412045368208241,6.763872914016247,8.362170463188367,10.330309756100178,17.7595197478392,4.241353988647461,7.353253061479055,0.0,2021,11,18,0
627,2021-11-19,0.762,,,25.22604931332171,24.133369380093,11.594853043556212,23.42761172168101,2.576868057250976,3.668032250789069,7.998456001281739,31.89135153948594,0.762,2021,11,19,0
628,2021-11-20,6.8580000000000005,,,,,,,,,,,6.8580000000000005,2021,11,20,0
629,2021-11-21,9.144,,,2.9727086089551444,10.4359539217789,53.58584022521973,50.18115872419106,8.062257766723633,15.310091925545173,64.75520324707031,42.83682094646189,9.144,2021,11,21,0
630,2021-11-22,3.556,,,40.04900573194027,36.697222850589775,61.32909300923348,47.07291208013405,11.40729522705078,12.997757021029624,32.26453399658203,24.02693347716117,3.556,2021,11,22,0
631,2021-11-23,18.796,,,23.64825864881277,24.633057196694523,39.13622602820397,41.0014432041749,14.564762115478516,18.385198344839885,35.35283279418945,41.4913063129713,18.796,2021,11,23,0
632,2021-11-24,29.464,,,26.025141954422,26.15995966703418,32.25016760826111,40.83568732139415,47.02121162414551,43.9122435152709,38.48180770874024,35.70404778897632,29.464,2021,11,24,0
633,2021-11-25,26.416,,,14.737603187561035,17.46149159828547,64.93042016029358,58.90270212196323,18.749652862548828,21.77363184781371,69.32476043701172,54.17647930835017,26.416,2021,11,25,0
634,2021-11-26,16.509999999999998,,,12.955203533172607,14.071575650209311,28.068408966064453,30.645609011762154,16.285985946655273,14.157448364740546,30.359378814697266,30.27264748574946,16.509999999999998,2021,11,26,0
635,2021-11-27,0.0,,,7.283238410949707,5.411390240448146,41.25894927978516,41.21526663707815,2.654328346252441,3.002004291170175,11.323570251464844,28.238834094491104,0.0,2021,11,27,0
636,2021-11-28,12.954,,,,,,,,,,,12.954,2021,11,28,0
637,2021-11-29,41.402,,,,,,,,,,,41.402,2021,11,29,0
638,2021-11-30,,,,,,,,,,,,,2021,11,30,0
